product_id,brand,model,size,price,currency,size_format
15259098,Axel Arigato,Clean 90 triple sneakers,43,194.0,EUR,Europe
15259098,Axel Arigato,Clean 90 triple sneakers,44,194.0,EUR,Europe
15259098,Axel Arigato,Clean 90 triple sneakers,45,194.0,EUR,Europe
15259098,Axel Arigato,Clean 90 triple sneakers,default,190.0,EUR,Europe
15258940,Axel Arigato,clean 90 sneakers,39,205.0,EUR,Europe
15258940,Axel Arigato,clean 90 sneakers,42,205.0,EUR,Europe
15258940,Axel Arigato,clean 90 sneakers,44,205.0,EUR,Europe
15258940,Axel Arigato,clean 90 sneakers,default,164.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,40,260.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,41,260.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,42,260.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,43,260.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,46,260.0,EUR,Europe
15258924,Axel Arigato,white marathon sneakers,default,205.0,EUR,Europe
14660997,Axel Arigato,Genesis low-top sneakers,45,209.0,EUR,Europe
14660997,Axel Arigato,Genesis low-top sneakers,default,205.0,EUR,Europe
14660995,Axel Arigato,Genesis low-top sneakers,default,205.0,EUR,Europe
14217670,adidas,x 424 SC premiere leather sneakers,10.5,258.0,EUR,UK
14217670,adidas,x 424 SC premiere leather sneakers,default,204.0,EUR,UK
13856954,Ea7 Emporio Armani,lo-top running sneakers,7,457.0,EUR,US
13856954,Ea7 Emporio Armani,lo-top running sneakers,default,205.0,EUR,US
18174635,New Balance,574 low-top sneakers,6.5,215.0,EUR,US
18174635,New Balance,574 low-top sneakers,11.5,215.0,EUR,US
18174635,New Balance,574 low-top sneakers,13,215.0,EUR,US
18174635,New Balance,574 low-top sneakers,default,204.0,EUR,US
18126115,Palm Angels,logo-print slides,45,209.0,EUR,Italy
18126115,Palm Angels,logo-print slides,default,136.0,EUR,Italy
18123231,VEJA,V-12 low-top sneakers,40,325.0,EUR,Europe
18123231,VEJA,V-12 low-top sneakers,default,204.0,EUR,Europe
18109219,Emporio Armani,eagle-print low-top sneakers,5,205.0,EUR,UK
18109219,Emporio Armani,eagle-print low-top sneakers,6,204.0,EUR,UK
18109219,Emporio Armani,eagle-print low-top sneakers,11,204.0,EUR,UK
18109219,Emporio Armani,eagle-print low-top sneakers,12,204.0,EUR,UK
18109219,Emporio Armani,eagle-print low-top sneakers,default,209.0,EUR,UK
18023477,Suicoke,touch-strap slides,default,204.0,EUR,US Men
17994813,Premiata,Lucy low-top sneakers,42,215.0,EUR,Italy
17994813,Premiata,Lucy low-top sneakers,43,215.0,EUR,Italy
17994813,Premiata,Lucy low-top sneakers,45,204.0,EUR,Italy
17994813,Premiata,Lucy low-top sneakers,46,215.0,EUR,Italy
17994813,Premiata,Lucy low-top sneakers,default,209.0,EUR,Italy
17960187,Virón,ankle lace-up boots,36,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,37,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,38,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,39,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,40,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,41,273.0,EUR,Italy
17960187,Virón,ankle lace-up boots,default,204.0,EUR,Italy
17777569,Suicoke,ZIP-3AB panelled sandals,5.5,195.0,EUR,US Men
17777569,Suicoke,ZIP-3AB panelled sandals,12,195.0,EUR,US Men
17777569,Suicoke,ZIP-3AB panelled sandals,default,204.0,EUR,US Men
17754147,Autry,Medalist 01 Low sneakers,40,232.0,EUR,Italy
17754147,Autry,Medalist 01 Low sneakers,44,232.0,EUR,Italy
17754147,Autry,Medalist 01 Low sneakers,default,204.0,EUR,Italy
17725096,Diadora,colour-block panelled sneakers,default,204.0,EUR,US Men
17688265,Lusso,Guru waffle slip-on sneakers,default,209.0,EUR,Italy
17130915,Versace Jeans Couture,logo-print chunky sneakers,default,204.0,EUR,Italy
16694513,Premiata,Lucy panelled low-top sneakers,default,204.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,41,220.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,42,220.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,43,225.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,44,220.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,46,236.0,EUR,Italy
16325792,Premiata,Lander low-top sneakers,default,204.0,EUR,Italy
15259102,Axel Arigato,Clean suede sneakers,44,313.0,EUR,Europe
15259102,Axel Arigato,Clean suede sneakers,45,313.0,EUR,Europe
15259102,Axel Arigato,Clean suede sneakers,default,204.0,EUR,Europe
15119670,Suicoke,touch strap slippers,6,162.0,EUR,US Men
15119670,Suicoke,touch strap slippers,9,164.0,EUR,US Men
15119670,Suicoke,touch strap slippers,10,204.0,EUR,US Men
15119670,Suicoke,touch strap slippers,11,204.0,EUR,US Men
15119670,Suicoke,touch strap slippers,12,162.0,EUR,US Men
15119670,Suicoke,touch strap slippers,default,120.0,EUR,US Men
18202354,Pantofola D'oro,perforated low-top sneakers,default,203.0,EUR,Italy
18172930,Nike,Air Force 1 Crater Flyknit sneakers,14,237.0,EUR,US Men
18172930,Nike,Air Force 1 Crater Flyknit sneakers,default,206.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",8,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",8.5,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",10,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",10.5,214.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",11,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",11.5,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",12,213.0,EUR,US Men
18081655,Nike,"Overbreak SP low-top sneakers ""Armory Navy""",default,206.0,EUR,US Men
18070446,Reebok,Question Mid sneakers,default,206.0,EUR,US Men
18054997,Nike,Overbreak SP low-top sneakers,10.5,213.0,EUR,US Men
18054997,Nike,Overbreak SP low-top sneakers,11,213.0,EUR,US Men
18054997,Nike,Overbreak SP low-top sneakers,12,213.0,EUR,US Men
18054997,Nike,Overbreak SP low-top sneakers,default,206.0,EUR,US Men
18020178,Nike,Kyrie Low 3 TB Promo sneakers,default,206.0,EUR,US Men
18020169,Nike,Kyrie 8 Infinity sneakers,default,206.0,EUR,US Men
17997209,Nike,Kyrie 6 TB Promo sneakers,default,206.0,EUR,US Men
17884030,adidas,logo patch trainers,default,207.0,EUR,UK
17883593,adidas,Forum Parley sneakers,default,207.0,EUR,UK
17880444,adidas,Ultraboost low-top sneakers,default,206.0,EUR,UK
17879357,Nike,Air Zoom Pegasus 37 Shield sneakers,9.5,206.0,EUR,US Men
17879357,Nike,Air Zoom Pegasus 37 Shield sneakers,default,191.0,EUR,US Men
17872545,adidas,Ultrabost DNA low-top sneakers,default,206.0,EUR,UK
17740983,ASICS,Gel Kayano 27 low-top sneakers,default,206.0,EUR,US
17727059,adidas,NMD_R1 low-top sneakers,13.5,300.0,EUR,UK
17727059,adidas,NMD_R1 low-top sneakers,default,206.0,EUR,UK
17641269,Suicoke,x Hay Depa flat sandals ,default,199.0,EUR,US Men
17641268,Suicoke,x Hay Depa flat sandals ,default,199.0,EUR,US Men
17640789,Suicoke,x Hay Depa flat slippers ,default,199.0,EUR,US Men
17640788,Suicoke,x Hay Depa flat sandals ,default,199.0,EUR,US Men
17501758,Nike,Zoom Mercurial 11 FK sneakers,default,206.0,EUR,US Men
17452603,Vans,x WTAPS UA OG Sk8-Hi Lx sneakers,default,206.0,EUR,US Men
17440191,Nike,Roshe Two low-top sneakers,default,206.0,EUR,US Men
17396993,Nike,Tennis Classic Ultra Flyknit sneakers,default,206.0,EUR,US Men
17274695,Nike,Air Max Genome sneakers,9.5,237.0,EUR,US Men
17274695,Nike,Air Max Genome sneakers,default,206.0,EUR,US Men
17165805,ASICS,Gel Kayano 27 sneakers,default,206.0,EUR,US
17037225,Saucony,Jazz DST sneakers,default,206.0,EUR,US
17022773,Nike,Epic React Flyknit 2 sneakers,default,206.0,EUR,US Men
17016619,Nike,AlphaDunk high-top sneakers,default,206.0,EUR,US Men
17005319,Vans,x Supreme Skate Era sneakers,8.5,252.0,EUR,US Men
17005319,Vans,x Supreme Skate Era sneakers,9,333.0,EUR,US Men
17005319,Vans,x Supreme Skate Era sneakers,11.5,237.0,EUR,US Men
17005319,Vans,x Supreme Skate Era sneakers,default,206.0,EUR,US Men
16961315,Nike,Free Run Trial sneakers,8.5,237.0,EUR,US Men
16961315,Nike,Free Run Trial sneakers,default,222.0,EUR,US Men
16933084,Jordan,Air Jordan 1 Low SE sneakers,8.5,343.0,EUR,US Men
16933084,Jordan,Air Jordan 1 Low SE sneakers,9,319.0,EUR,US Men
16933084,Jordan,Air Jordan 1 Low SE sneakers,10,350.0,EUR,US Men
16933084,Jordan,Air Jordan 1 Low SE sneakers,12.5,358.0,EUR,US Men
16933084,Jordan,Air Jordan 1 Low SE sneakers,default,312.0,EUR,US Men
16910450,Nike,Renew Run sneakers,default,206.0,EUR,US Men
16842837,Reebok,Cardi B Club C sneakers,5.5,296.0,EUR,US
16842837,Reebok,Cardi B Club C sneakers,default,217.0,EUR,US
16732137,Nike,Blazer Mid ‘77 VNTG “Popcorn” sneakers,7.5,281.0,EUR,US Men
16732137,Nike,Blazer Mid ‘77 VNTG “Popcorn” sneakers,9,274.0,EUR,US Men
16732137,Nike,Blazer Mid ‘77 VNTG “Popcorn” sneakers,default,197.0,EUR,US Men
16704729,Nike,React Presto Flyknit sneakers,9.5,308.0,EUR,US Men
16704729,Nike,React Presto Flyknit sneakers,default,206.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,8,214.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,8.5,214.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,9.5,292.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,11.5,214.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,13,245.0,EUR,US Men
16309067,Nike,Air Max 270 ENG sneakers,default,206.0,EUR,US Men
16004505,Nike,Air Presto sneakers,default,213.0,EUR,Standard
15950188,Nike,Air Force 1 '07 sneakers,6,237.0,EUR,US Men
15950188,Nike,Air Force 1 '07 sneakers,7,222.0,EUR,US Men
15950188,Nike,Air Force 1 '07 sneakers,10,228.0,EUR,US Men
15950188,Nike,Air Force 1 '07 sneakers,default,206.0,EUR,US Men
15814751,Birkenstock,London buckled slippers ,default,196.0,EUR,Italy
15752420,Nike,Air Max 270 React Easter sneakers,default,206.0,EUR,US Men
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,5,300.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,6,333.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,6.5,333.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,7,252.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,7.5,245.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,8,222.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,8.5,237.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,9,300.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,9.5,416.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,10,416.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,10.5,416.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,11,523.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,11.5,252.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,12.5,260.0,EUR,UK
15492078,adidas,X Sean Wotherspoon white Superearth Superstar sneakers,default,213.0,EUR,UK
15410114,Nike,"Air Force 1 Low ""Easter 2020"" sneakers",7.5,401.0,EUR,US Men
15410114,Nike,"Air Force 1 Low ""Easter 2020"" sneakers",default,325.0,EUR,US Men
15230194,Nike,Kyrie 6 AS sneakers,7.5,206.0,EUR,US Men
15230194,Nike,Kyrie 6 AS sneakers,8,342.0,EUR,US Men
15230194,Nike,Kyrie 6 AS sneakers,10.5,245.0,EUR,US Men
15230194,Nike,Kyrie 6 AS sneakers,default,160.0,EUR,US Men
15195232,adidas,4D Run 1.0 sneakers,default,206.0,EUR,UK
15005614,Nike,Air Max Triax sneakers,default,206.0,EUR,US Men
14904619,Nike,React Presto 'Trouble At Home' sneakers,default,206.0,EUR,US Men
14670935,Converse,x Undercover Chuck 70 sneakers,6,260.0,EUR,US
14670935,Converse,x Undercover Chuck 70 sneakers,11,260.0,EUR,US
14670935,Converse,x Undercover Chuck 70 sneakers,default,237.0,EUR,US
14473792,Converse,Gore-Tex print sneakers,default,237.0,EUR,US
14311182,Nike,Air TR. V . Cruz sneakers,default,206.0,EUR,US Men
14272660,Nike,Air Max 270 React sneakers,default,206.0,EUR,US Men
14237235,Nike,Zoom Mercurial XI FK sneakers,default,206.0,EUR,US Men
14209401,adidas,Energy Boost S.E sneakers ,7,432.0,EUR,UK
14209401,adidas,Energy Boost S.E sneakers ,9,228.0,EUR,UK
14209401,adidas,Energy Boost S.E sneakers ,default,206.0,EUR,UK
14147270,PUMA,RS-X Toys sneakers ,8,342.0,EUR,US Men
14147270,PUMA,RS-X Toys sneakers ,8.5,237.0,EUR,US Men
14147270,PUMA,RS-X Toys sneakers ,default,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,8,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,8.5,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,9,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,9.5,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,10,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,10.5,214.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,11,197.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,11.5,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,13,206.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,14,237.0,EUR,US Men
14136980,Nike,Epic React Flyknit 2 sneakers,default,160.0,EUR,US Men
14126846,Nike,Air Max Tailwind 4 sneakers,10.5,465.0,EUR,US Men
14126846,Nike,Air Max Tailwind 4 sneakers,default,206.0,EUR,US Men
14092991,Nike,Shox Gravity sneakers,11,222.0,EUR,US Men
14092991,Nike,Shox Gravity sneakers,11.5,237.0,EUR,US Men
14092991,Nike,Shox Gravity sneakers,default,206.0,EUR,US Men
14067430,adidas,knitted detail sneakers,4,296.0,EUR,UK
14067430,adidas,knitted detail sneakers,default,206.0,EUR,UK
14009896,Converse x JW Anderson,x Converse Chuck Taylor sneakers,10.5,237.0,EUR,UK
14009896,Converse x JW Anderson,x Converse Chuck Taylor sneakers,default,206.0,EUR,UK
13678344,Nike,Air Skylon II sneakers,6.5,432.0,EUR,US Men
13678344,Nike,Air Skylon II sneakers,7.5,426.0,EUR,US Men
13678344,Nike,Air Skylon II sneakers,9,449.0,EUR,US Men
13678344,Nike,Air Skylon II sneakers,10,449.0,EUR,US Men
13678344,Nike,Air Skylon II sneakers,default,206.0,EUR,US Men
13294749,adidas,NMD R1 marble primeknit sneakers,default,206.0,EUR,UK
13264725,Nike,Air Max Deluxe sneakers,default,206.0,EUR,US Men
13158989,adidas,NMD_R1 sneakers,12.5,237.0,EUR,UK
13158989,adidas,NMD_R1 sneakers,default,206.0,EUR,UK
13157929,adidas,NMD_R1 sneakers,default,206.0,EUR,UK
13091397,adidas,Adidas Originals I-5923 sneakers,default,206.0,EUR,UK
12172235,adidas,NMD R1 sneakers,default,206.0,EUR,UK
11906125,adidas,NMD R1 Primeknit sneakers,10.5,317.0,EUR,UK
11906125,adidas,NMD R1 Primeknit sneakers,13,292.0,EUR,UK
11906125,adidas,NMD R1 Primeknit sneakers,default,206.0,EUR,UK
18077036,Autry,Medalist lace-up sneakers,default,202.0,EUR,Italy
17683458,PS Paul Smith,low-top suede trainers,default,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,7,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,8,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,9,285.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,9.5,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,10,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,10.5,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,11,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,12,202.0,EUR,UK
17430903,adidas,UltraBoost 21 low-top sneakers ,default,134.0,EUR,UK
17418780,adidas,Ultra 4D sneakers ,7.5,202.0,EUR,UK
17418780,adidas,Ultra 4D sneakers ,9.5,357.0,EUR,UK
17418780,adidas,Ultra 4D sneakers ,10,357.0,EUR,UK
17418780,adidas,Ultra 4D sneakers ,default,184.0,EUR,UK
17076805,Salomon S/Lab,Raid Wind Advanced low-top sneakers,6.5,213.0,EUR,UK
17076805,Salomon S/Lab,Raid Wind Advanced low-top sneakers,9.5,213.0,EUR,UK
17076805,Salomon S/Lab,Raid Wind Advanced low-top sneakers,11,213.0,EUR,UK
17076805,Salomon S/Lab,Raid Wind Advanced low-top sneakers,default,165.0,EUR,UK
16636157,adidas,NMD_R1 sneakers,default,206.0,EUR,UK
16032102,Camper,Judd lace-up boat shoes,default,150.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,39,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,40,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,40.5,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,41,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,42,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,42.5,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,43,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,43.5,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,44,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,45,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,46,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,47,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,48,235.0,EUR,Italy
15858786,Scarosso,Fabio double buckle sneakers,default,202.0,EUR,Italy
15549206,Kenzo,Tiger embroidered slip-on espadrilles,41,250.0,EUR,France
15549206,Kenzo,Tiger embroidered slip-on espadrilles,default,202.0,EUR,France
14637260,Camper,Twins lace-up shoes,default,150.0,EUR,Italy
18114676,Vans,x Sandy Liang SK8-HI tapered modular sneakers,default,204.0,EUR,US Men
17415671,On Running,Cloud Hi Waterproof sneakers,default,475.0,EUR,US
17103314,Nike,Jordan Delta 2 low-top sneakers,default,205.0,EUR,US Men
16972387,Kenzo,Tiger Crest low-top sneakers ,default,201.0,EUR,France
16663543,Kurt Geiger London,Laney low-top sneakers,default,205.0,EUR,UK
18212221,Axel Arigato,Genesis Vintage Runner sneakers,default,200.0,EUR,Europe
18142091,Autry,Medalist lace-up sneakers,default,200.0,EUR,Italy
18128204,Versace Jeans Couture,panelled chunky sneakers,45,208.0,EUR,Italy
18128204,Versace Jeans Couture,panelled chunky sneakers,default,200.0,EUR,Italy
18124197,Versace Jeans Couture,logo-print low-top sneakers,default,200.0,EUR,Italy
18097337,Versace Jeans Couture,panelled chunky sneakers,45,208.0,EUR,Italy
18097337,Versace Jeans Couture,panelled chunky sneakers,default,200.0,EUR,Italy
18096339,Versace Jeans Couture,panelled chunky sneakers,45,208.0,EUR,Italy
18096339,Versace Jeans Couture,panelled chunky sneakers,default,200.0,EUR,Italy
18084275,Versace Jeans Couture,Court 88 low-top sneakers,default,200.0,EUR,Italy
18074819,Moschino,logo-heel lace-up sneakers,default,200.0,EUR,Italy
18073766,Moschino,logo-heel sneakers,default,200.0,EUR,Italy
18066418,Versace Jeans Couture,logo-print low-top sneakers,45,209.0,EUR,Italy
18066418,Versace Jeans Couture,logo-print low-top sneakers,default,200.0,EUR,Italy
18066415,Versace Jeans Couture,chunky logo-print leather sneakers,41,200.0,EUR,Italy
18066415,Versace Jeans Couture,chunky logo-print leather sneakers,default,208.0,EUR,Italy
17988765,Axel Arigato,Genesis Vintage low-top sneakers,default,200.0,EUR,Europe
17988762,Axel Arigato,Genesis Vintage Runner sneakers,default,200.0,EUR,Europe
17959044,Moschino,logo-print touch-strap sandals,default,200.0,EUR,Italy
17912625,Versace Jeans Couture,logo print leather trainers,42,371.0,EUR,Italy
17912625,Versace Jeans Couture,logo print leather trainers,45,371.0,EUR,Italy
17912625,Versace Jeans Couture,logo print leather trainers,default,200.0,EUR,Italy
17850762,Moschino,logo-print strap sandals,41,237.0,EUR,Italy
17850762,Moschino,logo-print strap sandals,default,200.0,EUR,Italy
17840404,Moschino,logo-print sole sneakers,default,200.0,EUR,Italy
17813710,Moschino,logo-plaque slides,default,200.0,EUR,Italy
17808748,Moschino,logo-heel low-top sneakers,45,232.0,EUR,Italy
17808748,Moschino,logo-heel low-top sneakers,46,232.0,EUR,Italy
17808748,Moschino,logo-heel low-top sneakers,default,200.0,EUR,Italy
17792901,Karl Lagerfeld,logo low-top sneakers,default,200.0,EUR,Italy
17717106,Nike,colour-block low-top sneakers,default,145.0,EUR,US Men
17649599,On Running,THE ROGER Centre Court sneakers,6,382.0,EUR,UK
17649599,On Running,THE ROGER Centre Court sneakers,7.5,515.0,EUR,UK
17649599,On Running,THE ROGER Centre Court sneakers,9.5,417.0,EUR,UK
17649599,On Running,THE ROGER Centre Court sneakers,10,382.0,EUR,UK
17649599,On Running,THE ROGER Centre Court sneakers,12,382.0,EUR,UK
17649599,On Running,THE ROGER Centre Court sneakers,default,200.0,EUR,UK
17577537,Mallet,Caledonian two-tone sneakers,default,200.0,EUR,UK
17577536,Mallet,Popham low-top sneakers,6,381.0,EUR,UK
17577536,Mallet,Popham low-top sneakers,10,318.0,EUR,UK
17577536,Mallet,Popham low-top sneakers,11,318.0,EUR,UK
17577536,Mallet,Popham low-top sneakers,default,200.0,EUR,UK
17577535,Mallet,Popham low-top sneakers,default,200.0,EUR,UK
17575722,Mallet,Lux 2.0 low-top sneakers,default,200.0,EUR,UK
17575721,Mallet,Caledonian low-top sneakers,default,200.0,EUR,UK
17561215,Michael Michael Kors,Nick slip-on sneakers,6,216.0,EUR,US
17561215,Michael Michael Kors,Nick slip-on sneakers,10,216.0,EUR,US
17561215,Michael Michael Kors,Nick slip-on sneakers,default,200.0,EUR,US
17454833,Axel Arigato,Genesis Vintage Runner sneakers,43,372.0,EUR,Europe
17454833,Axel Arigato,Genesis Vintage Runner sneakers,44,372.0,EUR,Europe
17454833,Axel Arigato,Genesis Vintage Runner sneakers,default,200.0,EUR,Europe
17454831,Axel Arigato,Genesis Vintage Runner sneakers,40,318.0,EUR,Europe
17454831,Axel Arigato,Genesis Vintage Runner sneakers,default,200.0,EUR,Europe
17434081,Moschino,low-top leather sneakers,default,200.0,EUR,Italy
17432393,Moschino,logo-tape sandals,default,200.0,EUR,Italy
17375975,Diesel,panelled lace-up trainers,default,200.0,EUR,Italy
17375951,Diesel,lace-up low-top trainers,default,200.0,EUR,Italy
17220007,Eytys,Laguna low-top sneakers,default,200.0,EUR,Italy
17134968,Versace Jeans Couture,Barocco Court 88 sneakers,default,200.0,EUR,Italy
17089326,Axel Arigato,logo-patch low-top leather sneakers,39,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,40,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,41,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,42,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,43,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,45,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,46,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,47,220.0,EUR,Europe
17089326,Axel Arigato,logo-patch low-top leather sneakers,default,200.0,EUR,Europe
16866572,Axel Arigato,Genesis Vintage Runner low-top sneakers,default,222.0,EUR,Europe
16866570,Axel Arigato,Genesis Vintage Runner low-top sneakers,42,223.0,EUR,Europe
16866570,Axel Arigato,Genesis Vintage Runner low-top sneakers,44,247.0,EUR,Europe
16866570,Axel Arigato,Genesis Vintage Runner low-top sneakers,default,200.0,EUR,Europe
16797093,Axel Arigato,Genesis Vintage Runner sneakers,default,200.0,EUR,Europe
16796638,Axel Arigato,Aeon Runner low-top sneakers,default,200.0,EUR,Europe
16754984,CamperLab,TWS hi-top sneakers ,39,200.0,EUR,Italy
16754984,CamperLab,TWS hi-top sneakers ,42,200.0,EUR,Italy
16754984,CamperLab,TWS hi-top sneakers ,43,200.0,EUR,Italy
16754984,CamperLab,TWS hi-top sneakers ,46,200.0,EUR,Italy
16754984,CamperLab,TWS hi-top sneakers ,default,125.0,EUR,Italy
16666963,Axel Arigato,logo-print low-top sneakers,default,200.0,EUR,Europe
16531299,Eytys,Odessa low-top sneakers,default,200.0,EUR,Italy
16218417,Raf Simons,Orion low-top sneakers,36,209.0,EUR,Italy
16218417,Raf Simons,Orion low-top sneakers,37,230.0,EUR,Italy
16218417,Raf Simons,Orion low-top sneakers,38,230.0,EUR,Italy
16218417,Raf Simons,Orion low-top sneakers,39,230.0,EUR,Italy
16218417,Raf Simons,Orion low-top sneakers,default,200.0,EUR,Italy
16109458,Moon Boot,Low Aspen snow boots ,default,200.0,EUR,Europe
16079018,SWEAR,Air Revive Nitro S sneakers,default,200.0,EUR,Italy
16079014,SWEAR,Air Revive Nitro S sneakers,default,200.0,EUR,Italy
16079013,SWEAR,Air Revive Nitro S sneakers,default,200.0,EUR,Italy
16071614,SWEAR,Air Revive Nitro S sneakers,default,200.0,EUR,Italy
16032118,CamperLab,Twins high-top sneakers,42,200.0,EUR,Italy
16032118,CamperLab,Twins high-top sneakers,44,200.0,EUR,Italy
16032118,CamperLab,Twins high-top sneakers,default,125.0,EUR,Italy
16032116,CamperLab,Twins high-top sneakers,default,200.0,EUR,Italy
15879489,Axel Arigato,Genesis runner panelled sneakers,44,205.0,EUR,Europe
15879489,Axel Arigato,Genesis runner panelled sneakers,default,179.0,EUR,Europe
15511886,Axel Arigato,Genesis Vintage Runner chunky sneakers,default,200.0,EUR,Europe
15461474,Mallet,Grafter sneakers,6,348.0,EUR,UK
15461474,Mallet,Grafter sneakers,7,348.0,EUR,UK
15461474,Mallet,Grafter sneakers,11,290.0,EUR,UK
15461474,Mallet,Grafter sneakers,12,348.0,EUR,UK
15461474,Mallet,Grafter sneakers,default,200.0,EUR,UK
15447914,G.H. Bass & Co.,Larson 90 Weejuns penny loafers,default,200.0,EUR,UK
15408807,Raf Simons,Orion low-top leather sneakers,37,200.0,EUR,Italy
